,Index,Tweets,label,length,token_text,stop_tokens,hash_token,idf_token,features,rawPrediction,probability,prediction
2316,794086,also enjoying coldplays new album,0.0,33,"['also', 'enjoying', 'coldplays', 'new', 'album']","['also', 'enjoying', 'coldplays', 'new', 'album']","(262144,[71576,89833,147136,232018,256985],[1.0,1.0,1.0,1.0,1.0])","(262144,[71576,89833,147136,232018,256985],[5.682996506896367,3.534562093729579,4.695049786115776,5.549465114271844,8.545197387825835])","(262145,[71576,89833,147136,232018,256985,262144],[5.682996506896367,3.534562093729579,4.695049786115776,5.549465114271844,8.545197387825835,33.0])","[-315.39630694606893,-341.49877645112224]","[0.9999999999953886,4.611492746932409e-12]",0.0
2317,794273,breaking news spotted walking past record store go purchase vinyl world first via lolled,0.0,88,"['breaking', 'news', 'spotted', 'walking', 'past', 'record', 'store', 'go', 'purchase', 'vinyl', 'world', 'first', 'via', 'lolled']","['breaking', 'news', 'spotted', 'walking', 'past', 'record', 'store', 'go', 'purchase', 'vinyl', 'world', 'first', 'via', 'lolled']","(262144,[19265,27544,37131,39895,49185,60080,84985,142305,148675,156133,182344,188835,243056,250555],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(262144,[19265,27544,37131,39895,49185,60080,84985,142305,148675,156133,182344,188835,243056,250555],[8.13973227971767,6.75343791859778,6.347972810489615,8.545197387825835,5.837147186723625,4.613371755101509,6.465755846145999,4.856317933711899,3.374713392787683,7.852050207265889,8.13973227971767,4.33306978994735,6.840449295587409,5.9061400582105765])","(262145,[19265,27544,37131,39895,49185,60080,84985,142305,148675,156133,182344,188835,243056,250555,262144],[8.13973227971767,6.75343791859778,6.347972810489615,8.545197387825835,5.837147186723625,4.613371755101509,6.465755846145999,4.856317933711899,3.374713392787683,7.852050207265889,8.13973227971767,4.33306978994735,6.840449295587409,5.9061400582105765,88.0])","[-1021.7467190120834,-1031.8533407576215]","[0.999959193229763,4.0806770236915e-05]",0.0
2318,794490,thanks sam im going lot lately take care,0.0,40,"['thanks', 'sam', 'im', 'going', 'lot', 'lately', 'take', 'care']","['thanks', 'sam', 'im', 'going', 'lot', 'lately', 'take', 'care']","(262144,[31015,55639,64358,85183,102382,109230,161969,245599],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(262144,[31015,55639,64358,85183,102382,109230,161969,245599],[2.38083050584039,4.311090883228576,3.3522405369356245,6.599287238770521,3.3578115819850796,5.160807124480061,7.628906655951679,4.7839972721322725])","(262145,[31015,55639,64358,85183,102382,109230,161969,245599,262144],[2.38083050584039,4.311090883228576,3.3522405369356245,6.599287238770521,3.3578115819850796,5.160807124480061,7.628906655951679,4.7839972721322725,40.0])","[-382.46075871758006,-394.21243896435743]","[0.999992123982087,7.876017912888373e-06]",0.0
2319,794536,go go go hawaiian silky way,0.0,27,"['go', 'go', 'go', 'hawaiian', 'silky', 'way']","['go', 'go', 'go', 'hawaiian', 'silky', 'way']","(262144,[5847,51471,148675,227077],[1.0,1.0,3.0,1.0])","(262144,[5847,51471,148675,227077],[8.545197387825835,4.090850091572327,10.12414017836305,8.545197387825835])","(262145,[5847,51471,148675,227077,262144],[8.545197387825835,4.090850091572327,10.12414017836305,8.545197387825835,27.0])","[-363.68448108338254,-373.6135295507499]","[0.9999512642253099,4.873577469018431e-05]",0.0
2320,794629,thanks niceapart work one girls gave pressie amp every1 nice,0.0,60,"['thanks', 'niceapart', 'work', 'one', 'girls', 'gave', 'pressie', 'amp', 'every1', 'nice']","['thanks', 'niceapart', 'work', 'one', 'girls', 'gave', 'pressie', 'amp', 'every1', 'nice']","(262144,[21823,22346,34343,64358,83968,128651,226953,233502,239982,244430],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(262144,[21823,22346,34343,64358,83968,128651,226953,233502,239982,244430],[3.391905793328056,4.188488561136243,3.7830234530280786,3.3522405369356245,8.545197387825835,7.852050207265889,5.837147186723625,5.942507702381451,3.9300768709845753,8.545197387825835])","(262145,[21823,22346,34343,64358,83968,128651,226953,233502,239982,244430,262144],[3.391905793328056,4.188488561136243,3.7830234530280786,3.3522405369356245,8.545197387825835,7.852050207265889,5.837147186723625,5.942507702381451,3.9300768709845753,8.545197387825835,60.0])","[-628.3875176004746,-705.3801442941343]","[1.0,3.651968977871086e-34]",0.0
2321,794702,got back biking taking sip going forest preserve bike,0.0,53,"['got', 'back', 'biking', 'taking', 'sip', 'going', 'forest', 'preserve', 'bike']","['got', 'back', 'biking', 'taking', 'sip', 'going', 'forest', 'preserve', 'bike']","(262144,[21688,55310,88374,102382,132270,187499,225898,258370,258435],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(262144,[21688,55310,88374,102382,132270,187499,225898,258370,258435],[6.75343791859778,8.13973227971767,8.545197387825835,3.3578115819850796,3.589370330224574,8.545197387825835,3.457601052593451,8.13973227971767,5.326321562957634])","(262145,[21688,55310,88374,102382,132270,187499,225898,258370,258435,262144],[6.75343791859778,8.13973227971767,8.545197387825835,3.3578115819850796,3.589370330224574,8.545197387825835,3.457601052593451,8.13973227971767,5.326321562957634,53.0])","[-680.6209134878949,-691.9201892963955]","[0.9999876182654356,1.2381734564405986e-05]",0.0
2322,795697,awethanks sweets thank advice owe,0.0,33,"['awethanks', 'sweets', 'thank', 'advice', 'owe']","['awethanks', 'sweets', 'thank', 'advice', 'owe']","(262144,[62829,81783,103182,140508,174207],[1.0,1.0,1.0,1.0,1.0])","(262144,[62829,81783,103182,140508,174207],[7.852050207265889,4.050958762545025,8.13973227971767,8.545197387825835,6.53029436728357])","(262145,[62829,81783,103182,140508,174207,262144],[7.852050207265889,4.050958762545025,8.13973227971767,8.545197387825835,6.53029436728357,33.0])","[-446.03583147153364,-452.7831150869987]","[0.9988273123071837,0.0011726876928163075]",0.0
2323,795710,going live new beer barrel 415530 giving away goodies,0.0,53,"['going', 'live', 'new', 'beer', 'barrel', '415530', 'giving', 'away', 'goodies']","['going', 'live', 'new', 'beer', 'barrel', '415530', 'giving', 'away', 'goodies']","(262144,[9129,33053,79551,89833,93737,102382,127009,151952,154762],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(262144,[9129,33053,79551,89833,93737,102382,127009,151952,154762],[5.018836863209674,4.947885127237389,6.147302115027464,3.534562093729579,8.13973227971767,3.3578115819850796,6.193822130662357,8.545197387825835,8.545197387825835])","(262145,[9129,33053,79551,89833,93737,102382,127009,151952,154762,262144],[5.018836863209674,4.947885127237389,6.147302115027464,3.534562093729579,8.13973227971767,3.3578115819850796,6.193822130662357,8.545197387825835,8.545197387825835,53.0])","[-651.2497307859007,-682.385256400515]","[0.99999999999997,3.006166524902872e-14]",0.0
2324,795798,hey peter hard man get direct response,0.0,38,"['hey', 'peter', 'hard', 'man', 'get', 'direct', 'response']","['hey', 'peter', 'hard', 'man', 'get', 'direct', 'response']","(262144,[2437,58044,61756,109753,213766,218285,252722],[1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(262144,[2437,58044,61756,109753,213766,218285,252722],[4.894539146532097,7.446585099157725,4.0966810118831205,4.7839972721322725,7.292434419330466,6.840449295587409,3.109294358325235])","(262145,[2437,58044,61756,109753,213766,218285,252722,262144],[4.894539146532097,7.446585099157725,4.0966810118831205,4.7839972721322725,7.292434419330466,6.840449295587409,3.109294358325235,38.0])","[-401.0293957066449,-436.5844647419454]","[0.9999999999999996,3.6193427645648825e-16]",0.0
2325,796045,heat doesnt get watch crazed disney fanatics,0.0,44,"['heat', 'doesnt', 'get', 'watch', 'crazed', 'disney', 'fanatics']","['heat', 'doesnt', 'get', 'watch', 'crazed', 'disney', 'fanatics']","(262144,[100021,126579,132825,141473,148851,229604,252722],[1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(262144,[100021,126579,132825,141473,148851,229604,252722],[5.079461485026108,8.13973227971767,6.673395210924244,8.545197387825835,7.292434419330466,4.72748506186893,3.109294358325235])","(262145,[100021,126579,132825,141473,148851,229604,252722,262144],[5.079461485026108,8.13973227971767,6.673395210924244,8.545197387825835,7.292434419330466,4.72748506186893,3.109294358325235,44.0])","[-507.10454237732665,-540.6966227089969]","[0.9999999999999973,2.577180735394055e-15]",0.0
2326,796224,tingly lips best friend night tonight,0.0,37,"['tingly', 'lips', 'best', 'friend', 'night', 'tonight']","['tingly', 'lips', 'best', 'friend', 'night', 'tonight']","(262144,[1911,72237,73853,74520,166027,189957],[1.0,1.0,1.0,1.0,1.0,1.0])","(262144,[1911,72237,73853,74520,166027,189957],[8.545197387825835,8.545197387825835,4.565515733923874,4.894539146532097,4.227709274289524,3.770284427250649])","(262145,[1911,72237,73853,74520,166027,189957,262144],[8.545197387825835,8.545197387825835,4.565515733923874,4.894539146532097,4.227709274289524,3.770284427250649,37.0])","[-406.5973601211463,-437.6466860743939]","[0.9999999999999671,3.276793486534188e-14]",0.0
2327,796382,waking new day,0.0,14,"['waking', 'new', 'day']","['waking', 'new', 'day']","(262144,[89833,176251,254061],[1.0,1.0,1.0])","(262144,[89833,176251,254061],[3.534562093729579,7.158903026705945,2.971144019844418])","(262145,[89833,176251,254061,262144],[3.534562093729579,7.158903026705945,2.971144019844418,14.0])","[-142.16869402168868,-167.02926752591995]","[0.9999999999840343,1.5965778879738954e-11]",0.0
2328,796560,hey shazam really love quotopen eyesquot dwele ive never listened 2 like,0.0,72,"['hey', 'shazam', 'really', 'love', 'quotopen', 'eyesquot', 'dwele', 'ive', 'never', 'listened', '2', 'like']","['hey', 'shazam', 'really', 'love', 'quotopen', 'eyesquot', 'dwele', 'ive', 'never', 'listened', '2', 'like']","(262144,[12524,38298,61756,65241,113673,150152,166092,186480,208258,209522,229264,231008],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(262144,[12524,38298,61756,65241,113673,150152,166092,186480,208258,209522,229264,231008],[4.034337881308985,8.545197387825835,4.0966810118831205,8.545197387825835,4.275499938125873,4.175749535358813,8.545197387825835,2.9749463057941563,2.984515756810307,8.13973227971767,3.6931671239062176,6.75343791859778])","(262145,[12524,38298,61756,65241,113673,150152,166092,186480,208258,209522,229264,231008,262144],[4.034337881308985,8.545197387825835,4.0966810118831205,8.545197387825835,4.275499938125873,4.175749535358813,8.545197387825835,2.9749463057941563,2.984515756810307,8.13973227971767,3.6931671239062176,6.75343791859778,72.0])","[-777.6555157990578,-829.6639078278761]","[1.0,2.5884651918589306e-23]",0.0
2329,797129,annnnnd,0.0,7,['annnnnd'],['annnnnd'],"(262144,[57821],[1.0])","(262144,[57821],[8.545197387825835])","(262145,[57821,262144],[8.545197387825835,7.0])","[-123.44642951551947,-122.98322666110444]","[0.3862262933419016,0.6137737066580984]",1.0
2330,797216,im door train everybody try fit day,0.0,35,"['im', 'door', 'train', 'everybody', 'try', 'fit', 'day']","['im', 'door', 'train', 'everybody', 'try', 'fit', 'day']","(262144,[31015,168828,213605,233903,246001,254061,260465],[1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(262144,[31015,168828,213605,233903,246001,254061,260465],[2.38083050584039,6.2426122948317895,4.613371755101509,6.75343791859778,5.837147186723625,2.971144019844418,6.10285035245663])","(262145,[31015,168828,213605,233903,246001,254061,260465,262144],[2.38083050584039,6.2426122948317895,4.613371755101509,6.75343791859778,5.837147186723625,2.971144019844418,6.10285035245663,35.0])","[-344.4104144368014,-383.5413812016234]","[1.0,1.0130644195389812e-17]",0.0
2331,797290,ir ir yesterday btw love new album,0.0,34,"['ir', 'ir', 'yesterday', 'btw', 'love', 'new', 'album']","['ir', 'ir', 'yesterday', 'btw', 'love', 'new', 'album']","(262144,[89833,140084,142179,172922,186480,232018],[1.0,1.0,1.0,2.0,1.0,1.0])","(262144,[89833,140084,142179,172922,186480,232018],[3.534562093729579,5.454154934467519,5.711984043769619,17.09039477565167,2.9749463057941563,5.549465114271844])","(262145,[89833,140084,142179,172922,186480,232018,262144],[3.534562093729579,5.454154934467519,5.711984043769619,17.09039477565167,2.9749463057941563,5.549465114271844,34.0])","[-458.4674091353135,-492.6850199846929]","[0.9999999999999987,1.3787338052228208e-15]",0.0
2332,79730,got tweetie ipod touch pretty sweet ha got chance listen fleet foxes yet theyre lolla,0.0,85,"['got', 'tweetie', 'ipod', 'touch', 'pretty', 'sweet', 'ha', 'got', 'chance', 'listen', 'fleet', 'foxes', 'yet', 'theyre', 'lolla']","['got', 'tweetie', 'ipod', 'touch', 'pretty', 'sweet', 'ha', 'got', 'chance', 'listen', 'fleet', 'foxes', 'yet', 'theyre', 'lolla']","(262144,[23071,43333,100642,110820,128317,133834,156550,158421,169076,194474,220506,225443,225898,237236],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0])","(262144,[23071,43333,100642,110820,128317,133834,156550,158421,169076,194474,220506,225443,225898,237236],[4.7839972721322725,6.29390558921934,6.840449295587409,5.772608665586054,5.477144452692218,6.10285035245663,5.212992877650631,5.19529330055123,8.545197387825835,8.13973227971767,8.545197387825835,5.574782922256134,6.915202105186902,8.545197387825835])","(262145,[23071,43333,100642,110820,128317,133834,156550,158421,169076,194474,220506,225443,225898,237236,262144],[4.7839972721322725,6.29390558921934,6.840449295587409,5.772608665586054,5.477144452692218,6.10285035245663,5.212992877650631,5.19529330055123,8.545197387825835,8.13973227971767,8.545197387825835,5.574782922256134,6.915202105186902,8.545197387825835,85.0])","[-1036.2464216238313,-1154.6821209941752]","[1.0,3.664623000870257e-52]",0.0
2333,798940,loving smdhmoments,0.0,18,"['loving', 'smdhmoments']","['loving', 'smdhmoments']","(262144,[128715,160668],[1.0,1.0])","(262144,[128715,160668],[8.545197387825835,6.060290738037835])","(262145,[128715,160668,262144],[8.545197387825835,6.060290738037835,18.0])","[-191.0642446281094,-198.83317148995098]","[0.9995775119684017,0.000422488031598248]",0.0
2334,799307,thank god dashboard mac comps,0.0,29,"['thank', 'god', 'dashboard', 'mac', 'comps']","['thank', 'god', 'dashboard', 'mac', 'comps']","(262144,[26468,81783,118009,166714,168208],[1.0,1.0,1.0,1.0,1.0])","(262144,[26468,81783,118009,166714,168208],[6.75343791859778,4.050958762545025,8.545197387825835,4.947885127237389,8.545197387825835])","(262145,[26468,81783,118009,166714,168208,262144],[6.75343791859778,4.050958762545025,8.545197387825835,4.947885127237389,8.545197387825835,29.0])","[-399.63796094488214,-433.6352736193199]","[0.9999999999999982,1.7185204557111073e-15]",0.0
2335,799382,congratulations well done x,0.0,27,"['congratulations', 'well', 'done', 'x']","['congratulations', 'well', 'done', 'x']","(262144,[113299,130154,186925,261040],[1.0,1.0,1.0,1.0])","(262144,[113299,130154,186925,261040],[4.584384218228257,5.048689826359355,3.632542502089783,6.2426122948317895])","(262145,[113299,130154,186925,261040,262144],[4.584384218228257,5.048689826359355,3.632542502089783,6.2426122948317895,27.0])","[-190.20597743696902,-222.25386476729543]","[0.999999999999988,1.2072004142129918e-14]",0.0
2336,799410,quotwow tight fitquot lmao shutup,0.0,33,"['quotwow', 'tight', 'fitquot', 'lmao', 'shutup']","['quotwow', 'tight', 'fitquot', 'lmao', 'shutup']","(262144,[76966,94336,110585,111452,239944],[1.0,1.0,1.0,1.0,1.0])","(262144,[76966,94336,110585,111452,239944],[5.454154934467519,8.545197387825835,7.446585099157725,8.545197387825835,7.158903026705945])","(262145,[76966,94336,110585,111452,239944,262144],[5.454154934467519,8.545197387825835,7.446585099157725,8.545197387825835,7.158903026705945,33.0])","[-474.13790742567437,-472.08362583333803]","[0.11362046458803798,0.8863795354119621]",1.0
2337,799680,dont know could possibly mean dear boy,0.0,38,"['dont', 'know', 'could', 'possibly', 'mean', 'dear', 'boy']","['dont', 'know', 'possibly', 'mean', 'dear', 'boy']","(262144,[69949,87273,106218,131709,133902,140931],[1.0,1.0,1.0,1.0,1.0,1.0])","(262144,[69949,87273,106218,131709,133902,140931],[5.9061400582105765,3.3008083633033536,7.292434419330466,5.249360521821505,6.465755846145999,3.2825071989209493])","(262145,[69949,87273,106218,131709,133902,140931,262144],[5.9061400582105765,3.3008083633033536,7.292434419330466,5.249360521821505,6.465755846145999,3.2825071989209493,38.0])","[-332.9384191490382,-353.8122231730542]","[0.999999999139755,8.602448784091333e-10]",0.0
2338,799746,loved cameo made chuckle along sxsw talk past couple shows,0.0,58,"['loved', 'cameo', 'made', 'chuckle', 'along', 'sxsw', 'talk', 'past', 'couple', 'shows']","['loved', 'cameo', 'made', 'chuckle', 'along', 'sxsw', 'talk', 'past', 'couple', 'shows']","(262144,[9529,30500,62058,72125,92726,119583,140784,166936,216221,250555],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(262144,[9529,30500,62058,72125,92726,119583,140784,166936,216221,250555],[8.545197387825835,8.13973227971767,5.871048738399306,5.111210183340688,6.465755846145999,8.13973227971767,4.459221075274251,6.147302115027464,5.326321562957634,5.9061400582105765])","(262145,[9529,30500,62058,72125,92726,119583,140784,166936,216221,250555,262144],[8.545197387825835,8.13973227971767,5.871048738399306,5.111210183340688,6.465755846145999,8.13973227971767,4.459221075274251,6.147302115027464,5.326321562957634,5.9061400582105765,58.0])","[-721.747862248718,-765.8513478907364]","[1.0,7.016161108802663e-20]",0.0
